text	site	step_label	domain	source_file	source_type	el_visible	el_width	el_height	el_x	el_y	el_tag	label	Pattern Category	confidence
We Believe in ‘Simplifying Healthcare, Impacting Lives!’	PharmEasy	landing	indian	step01_landing_20260810_120001.txt	txt_body							1	Social Proof	0.3985997027752464
Follow Us On	PharmEasy	landing	indian	step01_landing_20260810_120001.txt	txt_body							0	Not Dark Pattern	0.7399253653010125
© 2026 PharmEasy. All Rights Reserved	PharmEasy	landing	indian	step01_landing_20260810_120001.txt	txt_body							0	Not Dark Pattern	0.7796750689640723
Express delivery to	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7992583933184229
Select Pincode	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7939495812346578
Siddhayu Sleep Yogue (By Baidyanath) | Sleeping Pills To Promote Healthy & Restful Sleep | 30 Cap	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7255040265209157
30 Capsule(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.4258947969818703
16% OFF	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Urgency	0.45243460318833306
Baidyanath Asli Ayurved Sunidra Tablet - Non-Habit Sleeping Pills - 60 Tablets (Pack Of 2)	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7948826098439383
60 Tablet(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.3869523467041402
SPONSORED	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Yourhappylife Magnesium 5X Pro | Advanced Slow-Release Magnesium Supplement - 60 Capsules	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7314332898910986
60 Capsule(s) in Jar	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.4111570362603088
Dr. Morepen Sleep Tabs - Melatonin 5Mg Sleeping Tablets - 60 Veg Tablets	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.6941184090669961
Carbamide Forte Melatonin 10 Mg Pills | Melatonin Tablet For Restful Deep Sleep - 100 Veg Tablets	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Urgency	0.4829130142271724
100 Tablet(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.4622999765182814
35% OFF	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Urgency	0.46463091834395476
Vissco Travel Ergonomic Neck Pillow With Sleeping Gel Eye Mask, Contoured Memory Foam For Travelling	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.783059807611417
1 Cervical Collar(s) in Box	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.46684769024928424
Medisynth Pilen Pills | Homeopathic Pills For Rectal Ailments | B.no. 75 | (25Gm) Pack Of 2	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.5423338310864168
50g Pills in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.4364095414306765
Himalaya Tagara | Promotes Restful Sleep | Tablets | 60 No's	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Misdirection	0.5640944850444429
Cipzer Lukocef Pills | Natural Relief For Infections| Pain & Discharge In Females | 40 Pills	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Urgency	0.3905731022154036
40 Capsule(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.5100785056425282
Nature Sure Somni Natural Sleep Aid Tablets For Men And Women - 1 Pack (90 Tablets)	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7990959594075654
90 Tablet(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.3774801156938209
Cipzer Dawaush Shifa|It Brings Soothing Relief To The Brain And Induces Sleep(Pack Of 1)-20 Pills	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7477096408101397
20 Tablet(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.3466970827658677
Cipzer Habb E Bawaseer Amya 50 Pills Herbal Remedy For Piles | Fistula & Fissure | Bleeding Piles	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.5279414356321808
50 Pills(s) in Bottle	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.38341331958004315
Zzowin Nutra Tablet 30	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.6021592369593134
30 Tablet(s) in Strip	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Social Proof	0.5143639872383727
23% OFF	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.5078373034633648
Healthvit Melatonin 10Mg Regulates For Sleep Cycle -60 Tablets	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.6336086376603897
34% OFF	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							1	Urgency	0.6610506703407735
Please add item(s) to proceed	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.5083363060008468
What is a valid prescription?	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.780565311423708
A valid prescription contains:	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.761734416597805
Doctor Details	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7684743626182368
Patient Details	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7684743626182368
Dosage Details	PharmEasy	product	indian	step02_product_20260810_120038.txt	txt_body							0	Not Dark Pattern	0.7684743626182368
Search for Medicine and Healthcare items	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.691793569815325
2 Items in your Cart	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Scarcity	0.4275893509025022
₹171 Saved on this order	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Social Proof	0.37994036711021495
Unlock Max 25% OFF on cart ₹1000+	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Urgency	0.49195101732486207
Up to ₹ with coupon “PYMED25”	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6460389061120957
Best price assured. No coupon needed	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Misdirection	0.4460029867012116
Qty 2	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
12 Aug - 14 Aug	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6119733619966539
Cart total: ₹390.00	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Urgency	0.4445771946948993
COUPONS & OFFERS	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6584379861367379
Apply coupon	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7300332131335021
Bill Summary	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Discount breakup	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.659364781538833
MRP Discount	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.659364781538833
Discounted Value	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.799365468698535
₹99.00FREE	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.5089523543521026
Amount to be paid	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7273263911459797
PLUS Membership	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6231854421817201
₹39962% OFF	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Urgency	0.6610506703407735
Add for 2 Months at	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Misdirection	0.38374383934403067
1.3 Lakhs + People are enjoying benefits of Plus	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Social Proof	0.5004545130635559
Save upto ₹500/month with PLUS membership	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.539389414660203
Free delivery on all orders above ₹499	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7411761499606379
Before you check out	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6316401392116439
Discount Store	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7703589911886959
Unlock Discounts	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6643242118227655
Smart Picks	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Your daily picks at the best prices	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6904977170708926
Liveasy Ors Sachet - 21 Grams - Oral Rehydration Salt - Orange Flavour	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7957366959709025
Everherb Amla Juice - Rich In Vitamin C - Natural Immunity Booster - 1L Bottle (By Pharmeasy)	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.691724742778643
64% OFF	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.5082500031902091
Pharmeasy Digital Thermometer	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7914098042832765
Pharmeasy Orthopaedic Electric Heat Belt - Extra Large	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.761271555832916
Liveasy Healthy Seed Mix - Blend Of 6 Fibre Rich Healthy Seeds - 200 Gms	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7942122166097302
56% OFF	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Urgency	0.5467984407269201
62% OFF	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							1	Urgency	0.4218517866134535
Nail Cutter Liveasy Essentials	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7405019901357837
Pharmeasy Fish Oil 1000Mg Soft Gelatin 60 Capsules	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7750069991923749
Everherb Shilajit 500Mg - Vigour Improvement-Strength & Stamina For Men-Bottle Of 60 (By Pharmeasy)	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.773483174199646
Liveasy Paper Cotton Ear Buds - 100 Sticks/200 Swabs	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7092100624913378
Liveasy Aloe Vera Facial Wipes - Pack Of 20 - Refreshing Lemon Flavour Cleansing Wipes	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7832922845392415
Member	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7447589774339374
5% PharmEasy Credits on all medicine & healthcare orders	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7796390531104334
20% PharmEasy Credits on all diagnostics orders	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7105911288239766
FREE* delivery on orders	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6939980615130383
A licensed pharmacy would be delivering your order basis availability of product & fastest delivery. Details	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6330797538012402
Prices are indicative and may change after billing.	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.7291596630533566
PharmEasy is a technology platform to connect sellers and buyers and is not involved in sales of any product. Offer for sale on the products and services are provided/sold by the sellers only. For details read Terms and Conditions	PharmEasy	cart	indian	step03_cart_20260810_120048.txt	txt_body							0	Not Dark Pattern	0.6258139222553412
Scan & Pay by any UPI App	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.7303023095676645
Scan the QR using any UPI app on your mobile phone like PhonePe, PayTM, Google Pay, BHIM, etc	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.6919275439443373
Wallets for you	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.670503895919113
PayZapp	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Amazon Pay Balance	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.633750106325361
Get upto ₹75 cashback on transactions above 499 Validity 31 August 2026. TnC applicable*	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.6510536702578561
Other options	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.6871678793287646
Add More Items & Get COD On Orders Above ₹500 (Delivery fee not included)	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							0	Not Dark Pattern	0.613428510366932
₹171.00 Saved on this order	PharmEasy	checkout	indian	step04_checkout_20260810_120122.txt	txt_body							1	Urgency	0.42583232370352725
Scan QR & Pay	PharmEasy	payment	indian	step05_payment_20260810_120136.txt	txt_body							0	Not Dark Pattern	0.633750106325361
Page will update automatically when your payment is confirmed.	PharmEasy	payment	indian	step05_payment_20260810_120136.txt	txt_body							0	Not Dark Pattern	0.7707552935145463
Approve payment within: 9:59	PharmEasy	payment	indian	step05_payment_20260810_120136.txt	txt_body							0	Not Dark Pattern	0.6781462487989349
110045, Delhi	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Notification	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Save extra 5% on medicines & enjoy FREE delivery with PLUS membership!	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.56477138956189
YOUR ORDERS	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.6578602941137652
Medicine/Healthcare	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
Manage Refunds	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7875879844809548
WALLET	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7696432425036468
REFER & EARN	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7825084210436424
LOG OUT	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7115225706165784
Name*	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7815397269435352
Mobile Number*	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7788262795804273
Email*	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7366980793430985
100% secure and trusted payment protection	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.765013120919397
We have a new and dynamic return window policy for medicines and healthcare items. Refer FAQs section for more details.	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7443925319836983
FOLLOW US	PharmEasy	settings	indian	step06_settings_20260810_120205.txt	txt_body							0	Not Dark Pattern	0.7774677585432265
Save 5% on medicines, 20% on lab tests & enjoy FREE delivery.	PharmEasy	cancel_step	indian	step07_cancel_step_20260810_120235.txt	txt_body							0	Not Dark Pattern	0.5361370855211693
TRACK ORDER	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	True	130.6750030517578	12.0	1059.7249755859375	59.0	A	0	Not Dark Pattern	0.6331980990939987
Elite Membership	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6307556684428695
Purplle Credit	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7724144234162135
Login or Register	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6823717370107149
Under eye serums & eye creams	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Facial Wipes	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Night Creams	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7965858271574654
Serums & Essences	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Facial Oil	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7890692926193671
Face Pack,Face Mask and Peel Off Mask	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7552405207752033
Facial Kit	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7406096798328894
Spot Treatment/Corrector	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Bleach	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Face Tool	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7514082542649112
Good Vibes	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7996767208426221
Maybelline	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
NY Bae	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Alps Goodness	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Purplle	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
DERMDOC	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Acmed	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Alite	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
AME ORGANIC	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ancel Natural	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7936234037824265
ARGATIN	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
AVIMEE HERBAL	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Axiom Mukti Gold	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7934737812944223
Ayouthveda	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ayur Herbals	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
b.o.b.i	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
BAES CLUB	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7390102509644125
BBLUNT	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Be Soulfull	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7558727800047096
Beautiliss Professional	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7251719354367235
Beauugreen	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Bella Vita	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Beromt	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Biotique Natural Makeup	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7936234037824265
Blabliblu	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Bralcon	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Cadiveu	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Careberry	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ceuticoz	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Chaoba	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dazller	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
DE ' LANCI	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dermease	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dermina	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dermistry	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dr.Alies Professional	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7251719354367235
Dr.Batra`s	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Dr.PAWPAW	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
DR.RASHEL	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Earthgenix	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Eartho Essentials	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7405019901357837
EDW Essenza	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Elitty Beauty	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7516443336133749
Elle18	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Envy	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Europegirl Cosmetics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
EverYuth	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Fae Beauty	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7516443336133749
Farmstay	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Faunwalk	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Florozone	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
FLOSSY COSMETICS	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Fraganote	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
FreshLuxe	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
